symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update,percent_wins,table_name,last_sale_date,last_sell_date_diff,median_percent_profit,mode_percent_profit
LGIH,ALGO_RSI_EMA_ADX_CGPT,19,17,2,2.1137,2.2632,1.9157,"[2022-12-27T21:30:00+00:00, 2023-03-01T21:30:00+00:00, 2023-03-07T21:30:00+00:00, 2023-03-13T21:30:00+00:00, 2023-03-15T21:30:00+00:00, 2023-03-20T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-04-10T21:30:00+00:00, 2023-04-17T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-06-01T21:30:00+00:00, 2023-07-07T21:30:00+00:00, 2023-07-28T21:30:00+00:00, 2023-08-04T21:30:00+00:00, 2023-08-11T21:30:00+00:00, 2023-08-17T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-11T21:30:00+00:00, 2023-09-13T21:30:00+00:00]","[2023-01-05T21:30:00+00:00, 2023-03-06T21:30:00+00:00, 2023-03-10T21:30:00+00:00, 2023-03-14T21:30:00+00:00, 2023-03-16T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-03-24T21:30:00+00:00, 2023-04-11T21:30:00+00:00, 2023-04-18T21:30:00+00:00, 2023-05-26T21:30:00+00:00, 2023-05-31T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-07-10T21:30:00+00:00, 2023-07-31T21:30:00+00:00, 2023-08-07T21:30:00+00:00, 2023-08-14T21:30:00+00:00, 2023-09-05T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-12T21:30:00+00:00]","[6.0, 3.0, 3.0, 1.0, 1.0, 2.0, 1.0, 1.0, 1.0, 2.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 12.0, 2.0, 1.0]","[2.6200000000000045, 2.930000000000007, -0.3499999999999943, 5.310000000000002, 1.1700000000000017, 0.6899999999999977, 3.4200000000000017, 2.519999999999996, 2.8600000000000136, 1.1199999999999903, 0.030000000000001137, 6.200000000000003, 2.660000000000011, 4.22999999999999, 4.22999999999999, 0.21000000000000796, -4.409999999999997, 3.9399999999999977, 0.7800000000000011]","[2.771900126957263, 2.810821181887958, -0.33699210475639735, 5.4150520089741, 1.1383537653239946, 0.646127914598743, 3.1873252562907752, 2.348555452003724, 2.6221692491060913, 0.9807355516637393, 0.025802012556980426, 5.457746478873242, 2.1889400921659075, 3.1747223056139218, 3.242124626350877, 0.15921152388173462, -3.4319066147859894, 3.3460721868365164, 0.6506506506506516]",2023-10-09 05:47:01,0.8947368421052632,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-12 21:30:00+00:00,26,2.348555452003724,2.771900126957263
GLBE,ALGO_RSI_EMA_ADX_CGPT,10,9,1,0.5290,5.0000,1.8457,"[2022-09-22T21:30:00+00:00, 2023-02-21T21:30:00+00:00, 2023-03-13T21:30:00+00:00, 2023-03-16T21:30:00+00:00, 2023-04-10T21:30:00+00:00, 2023-04-21T21:30:00+00:00, 2023-04-25T21:30:00+00:00, 2023-09-14T21:30:00+00:00, 2023-09-27T21:30:00+00:00, 2023-10-04T21:30:00+00:00]","[2022-10-28T21:30:00+00:00, 2023-02-22T21:30:00+00:00, 2023-03-14T21:30:00+00:00, 2023-03-17T21:30:00+00:00, 2023-04-11T21:30:00+00:00, 2023-04-24T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-09-26T21:30:00+00:00, 2023-09-29T21:30:00+00:00, 2023-10-05T21:30:00+00:00]","[26.0, 1.0, 1.0, 1.0, 1.0, 1.0, 8.0, 8.0, 2.0, 1.0]","[-4.059999999999999, 1.1799999999999997, 1.870000000000001, 1.0300000000000011, 1.5300000000000011, 0.38000000000000256, 0.75, 0.19999999999999574, 1.8900000000000006, 0.519999999999996]","[-13.342096615182381, 4.486692015209124, 7.3622047244094535, 3.777044371103781, 5.342178770949724, 1.2956017729287508, 2.615974886641088, 0.5220569042025469, 5.000000000000002, 1.3974737973662887]",2023-10-09 05:28:58,0.9,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-10-05 21:30:00+00:00,3,3.196509628872435,-13.342096615182381
HFXI,ALGO_RSI_EMA_ADX_CGPT,11,11,0,0.3936,4.7273,1.6975,"[2022-12-27T21:30:00+00:00, 2023-03-21T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-05-31T21:30:00+00:00, 2023-06-23T21:30:00+00:00, 2023-07-06T21:30:00+00:00, 2023-08-03T21:30:00+00:00, 2023-08-14T21:30:00+00:00, 2023-09-07T21:30:00+00:00, 2023-09-14T21:30:00+00:00, 2023-09-19T21:30:00+00:00, 2023-09-21T21:30:00+00:00]","[2023-01-05T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-07-13T21:30:00+00:00, 2023-08-11T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-12T21:30:00+00:00, 2023-09-15T21:30:00+00:00, 2023-09-20T21:30:00+00:00]","[6.0, 7.0, 2.0, 3.0, 6.0, 5.0, 6.0, 12.0, 3.0, 1.0, 1.0]","[0.15000000000000213, 0.6499999999999986, 0.2799999999999976, 0.5799999999999983, 1.1400000000000006, 0.7699999999999996, 0.1999999999999993, 0.23000000000000043, 0.05999999999999872, 0.17999999999999972, 0.08999999999999986]","[0.6934812760055578, 2.908277404921694, 1.2017167381974145, 2.49892287806979, 4.880136986301372, 3.2891926527125146, 0.8421052631578918, 0.9704641350210989, 0.25348542458808077, 0.7578947368421041, 0.37735849056603715]",2023-10-09 05:32:40,1.0,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-20 21:30:00+00:00,18,0.9704641350210989,0.6934812760055578
JPM,ALGO_RSI_EMA_ADX_CGPT,10,9,1,2.3105,6.7000,1.6858,"[2023-01-20T21:30:00+00:00, 2023-02-22T21:30:00+00:00, 2023-03-08T21:30:00+00:00, 2023-05-05T21:30:00+00:00, 2023-05-15T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-06-01T21:30:00+00:00, 2023-06-23T21:30:00+00:00, 2023-08-21T21:30:00+00:00, 2023-09-22T21:30:00+00:00, 2023-10-02T21:30:00+00:00]","[2023-01-24T21:30:00+00:00, 2023-02-27T21:30:00+00:00, 2023-04-17T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-06-02T21:30:00+00:00, 2023-06-30T21:30:00+00:00, 2023-09-15T21:30:00+00:00, 2023-09-29T21:30:00+00:00]","[2.0, 3.0, 27.0, 1.0, 3.0, 2.0, 1.0, 5.0, 18.0, 5.0]","[1.2549999999999955, 3.190000000000026, 1.9499999999999886, 1.0500000000000114, 4.0, 1.9800000000000182, 3.039999999999992, 6.060000000000002, -0.7300000000000182, 1.3100000000000023]","[0.9285291506362796, 2.296285632018447, 1.4130434782608614, 0.7695690413368597, 2.9790720190660607, 1.468624833110828, 2.226779958980363, 4.374187960155913, -0.48780487804879263, 0.8894018602756482]",2023-10-09 05:43:31,0.9,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-29 21:30:00+00:00,9,1.4408341556858448,0.9285291506362796
MDC,ALGO_RSI_EMA_ADX_CGPT,8,7,1,0.5550,3.2500,1.5768,"[2023-03-08T21:30:00+00:00, 2023-03-13T21:30:00+00:00, 2023-03-15T21:30:00+00:00, 2023-04-10T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-06-01T21:30:00+00:00, 2023-08-17T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-11T21:30:00+00:00]","[2023-03-10T21:30:00+00:00, 2023-03-14T21:30:00+00:00, 2023-03-17T21:30:00+00:00, 2023-04-12T21:30:00+00:00, 2023-05-31T21:30:00+00:00, 2023-06-02T21:30:00+00:00, 2023-09-05T21:30:00+00:00, 2023-09-08T21:30:00+00:00]","[2.0, 1.0, 2.0, 2.0, 4.0, 1.0, 12.0, 2.0]","[0.0899999999999963, 1.2999999999999972, 0.9099999999999966, 1.7199999999999989, 0.30000000000000426, 0.9000000000000057, -1.4299999999999997, 0.6499999999999986]","[0.24861878453037653, 3.714285714285706, 2.515897152336181, 4.632372744411524, 0.7431260837255493, 2.2332506203474085, -2.917771883289124, 1.4444444444444413]",2023-10-09 05:50:49,0.875,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-08 21:30:00+00:00,30,1.838847532395925,0.24861878453037653
ITB,ALGO_RSI_EMA_ADX_CGPT,9,8,1,1.1467,2.5556,1.5260,"[2022-12-29T21:30:00+00:00, 2023-03-07T21:30:00+00:00, 2023-03-10T21:30:00+00:00, 2023-03-16T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-04-10T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-08-25T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-11T21:30:00+00:00]","[2022-12-30T21:30:00+00:00, 2023-03-09T21:30:00+00:00, 2023-03-15T21:30:00+00:00, 2023-03-17T21:30:00+00:00, 2023-03-27T21:30:00+00:00, 2023-04-11T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-08-31T21:30:00+00:00, 2023-09-08T21:30:00+00:00]","[1.0, 2.0, 3.0, 1.0, 2.0, 1.0, 7.0, 4.0, 2.0]","[0.18999999999999773, 0.3999999999999915, -0.4749999999999943, 1.4100000000000108, 0.1799999999999926, 1.4150000000000063, 2.799999999999997, 2.740000000000009, 1.6599999999999966]","[0.3154050464807399, 0.588928150765594, -0.7034952606634988, 2.118071203244721, 0.2640457679330976, 2.0885608856088655, 3.78941670050074, 3.2830098250659105, 1.9896919573294936]",2023-10-09 05:40:38,0.8888888888888888,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-08 21:30:00+00:00,30,1.9896919573294936,0.3154050464807399
NML,ALGO_RSI_EMA_ADX_CGPT,18,16,2,0.0967,4.6111,1.4182,"[2022-09-02T21:30:00+00:00, 2022-09-07T21:30:00+00:00, 2022-09-14T21:30:00+00:00, 2022-09-19T21:30:00+00:00, 2022-10-21T21:30:00+00:00, 2022-11-18T21:30:00+00:00, 2022-12-07T21:30:00+00:00, 2022-12-09T21:30:00+00:00, 2022-12-15T21:30:00+00:00, 2022-12-29T21:30:00+00:00, 2023-01-03T21:30:00+00:00, 2023-02-10T21:30:00+00:00, 2023-02-17T21:30:00+00:00, 2023-03-02T21:30:00+00:00, 2023-08-17T21:30:00+00:00, 2023-08-24T21:30:00+00:00, 2023-09-07T21:30:00+00:00, 2023-09-12T21:30:00+00:00, 2023-09-21T21:30:00+00:00]","[2022-09-06T21:30:00+00:00, 2022-09-09T21:30:00+00:00, 2022-09-15T21:30:00+00:00, 2022-10-20T21:30:00+00:00, 2022-10-24T21:30:00+00:00, 2022-11-21T21:30:00+00:00, 2022-12-08T21:30:00+00:00, 2022-12-13T21:30:00+00:00, 2022-12-28T21:30:00+00:00, 2022-12-30T21:30:00+00:00, 2023-01-10T21:30:00+00:00, 2023-02-13T21:30:00+00:00, 2023-02-28T21:30:00+00:00, 2023-04-04T21:30:00+00:00, 2023-08-21T21:30:00+00:00, 2023-08-28T21:30:00+00:00, 2023-09-11T21:30:00+00:00, 2023-09-13T21:30:00+00:00]","[1.0, 2.0, 1.0, 23.0, 1.0, 1.0, 1.0, 2.0, 8.0, 1.0, 5.0, 1.0, 6.0, 23.0, 2.0, 2.0, 2.0, 1.0]","[0.08000000000000007, 0.25, 0.28000000000000025, -0.2400000000000002, 0.1299999999999999, 0.20000000000000018, 0.1200000000000001, 0.22000000000000064, 0.040000000000000036, 0.1900000000000004, 0.25, 0.010000000000000675, 0.1299999999999999, -0.2599999999999998, 0.08999999999999986, 0.019999999999999574, 0.1299999999999999, 0.09999999999999964]","[1.1283497884344156, 3.6075036075036078, 4.040404040404044, -3.493449781659392, 1.9847328244274793, 2.936857562408226, 1.7441860465116297, 3.211678832116798, 0.5847953216374274, 2.8614457831325364, 3.770739064856712, 0.14005602240897305, 1.8232819074333786, -3.6879432624113444, 1.2987012987012967, 0.28612303290414265, 1.862464183381087, 1.4285714285714235]",2023-10-09 05:58:04,0.8888888888888888,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-13 21:30:00+00:00,25,1.783733976972504,1.1283497884344156
IVLU,ALGO_RSI_EMA_ADX_CGPT,10,9,1,0.3410,4.3000,1.3608,"[2023-05-03T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-06-08T21:30:00+00:00, 2023-06-26T21:30:00+00:00, 2023-07-07T21:30:00+00:00, 2023-08-03T21:30:00+00:00, 2023-08-09T21:30:00+00:00, 2023-08-14T21:30:00+00:00, 2023-09-07T21:30:00+00:00, 2023-09-26T21:30:00+00:00]","[2023-05-08T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-06-14T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-07-12T21:30:00+00:00, 2023-08-08T21:30:00+00:00, 2023-08-11T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-12T21:30:00+00:00]","[3.0, 1.0, 7.0, 4.0, 5.0, 3.0, 3.0, 2.0, 12.0, 3.0]","[0.40000000000000213, 0.08000000000000185, 0.22999999999999687, 0.7699999999999996, 0.6099999999999994, 0.7399999999999984, 0.05999999999999872, 0.0, 0.259999999999998, 0.26000000000000156]","[1.5904572564612411, 0.31633056544089305, 0.9163346613545691, 3.1023368251410135, 2.444889779559116, 2.964743589743583, 0.23446658851113217, 0.0, 1.0184097140618802, 1.0200078462142077]",2023-10-09 05:41:19,0.9,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-12 21:30:00+00:00,26,1.0192087801380438,1.5904572564612411
GUSA,ALGO_RSI_EMA_ADX_CGPT,8,7,1,0.4785,4.3750,1.3244,"[2023-02-22T21:30:00+00:00, 2023-03-08T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-08-22T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2023-03-06T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-26T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-11T21:30:00+00:00]","[8.0, 10.0, 5.0, 2.0, 2.0, 1.0, 6.0, 1.0]","[0.5700000000000003, -0.5390000000000015, 0.3200000000000003, 0.9500000000000028, 0.6770000000000067, 0.4830000000000041, 1.1100000000000065, 0.2569999999999979]","[1.6421780466724294, -1.5512130543644098, 0.9227220299884669, 2.7142857142857224, 1.932353360924809, 1.3464165249630757, 2.9232835585051924, 0.6650106091186614]",2023-10-09 05:31:08,0.875,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-11 21:30:00+00:00,27,1.4942972858177526,1.6421780466724294
LCTU,ALGO_RSI_EMA_ADX_CGPT,9,9,0,0.5877,3.6667,1.2924,"[2023-02-22T21:30:00+00:00, 2023-03-08T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-08-25T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-18T21:30:00+00:00]","[2023-03-06T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-26T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-11T21:30:00+00:00]","[8.0, 10.0, 5.0, 2.0, 2.0, 1.0, 1.0, 3.0, 1.0]","[0.6300000000000026, 0.030000000000001137, 1.1099999999999994, 0.4299999999999997, 0.8279999999999959, 0.6539999999999964, 0.1699999999999946, 1.1970000000000027, 0.240000000000002]","[1.4198782961460505, 0.0677812923633103, 2.54937988056959, 0.9598214285714279, 1.8560028691831698, 1.4463906581740895, 0.3746143675627911, 2.4695688054466736, 0.4884004884004925]",2023-10-09 05:46:32,1.0,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-11 21:30:00+00:00,27,1.4198782961460505,1.4198782961460505
LEGR,ALGO_RSI_EMA_ADX_CGPT,14,12,2,0.4721,3.3571,1.2817,"[2023-03-17T21:30:00+00:00, 2023-03-24T21:30:00+00:00, 2023-03-28T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-03T21:30:00+00:00, 2023-05-12T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-06-01T21:30:00+00:00, 2023-06-26T21:30:00+00:00, 2023-07-07T21:30:00+00:00, 2023-08-03T21:30:00+00:00, 2023-08-09T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-20T21:30:00+00:00]","[2023-03-23T21:30:00+00:00, 2023-03-27T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-16T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-06-02T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-07-12T21:30:00+00:00, 2023-08-08T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-12T21:30:00+00:00]","[4.0, 1.0, 2.0, 2.0, 3.0, 2.0, 1.0, 3.0, 1.0, 5.0, 3.0, 3.0, 15.0, 2.0]","[0.7100000000000009, 0.36999999999999744, 0.9399999999999977, 0.2600000000000051, 0.7100000000000009, 0.00999999999999801, 0.28999999999999915, 0.9100000000000037, 0.7600000000000051, 0.6199999999999974, 0.970000000000006, -0.07000000000000028, -0.04999999999999716, 0.17999999999999972]","[1.9860139860139885, 1.0317902955939695, 2.593818984547455, 0.7051803634391243, 1.9282998370450863, 0.02702702702702165, 0.783995674506621, 2.4708118381754107, 2.05349905430966, 1.6315789473684146, 2.570898489265852, -0.18148820326678838, -0.12936610608019963, 0.4720692368213997]",2023-10-09 05:46:48,0.8571428571428571,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-12 21:30:00+00:00,26,1.331684621481192,1.9860139860139885
GLRE,ALGO_RSI_EMA_ADX_CGPT,25,22,3,0.1176,3.3200,1.2766,"[2022-07-29T21:30:00+00:00, 2022-09-14T21:30:00+00:00, 2022-09-22T21:30:00+00:00, 2022-10-07T21:30:00+00:00, 2022-11-04T21:30:00+00:00, 2022-11-14T21:30:00+00:00, 2022-11-25T21:30:00+00:00, 2022-11-29T21:30:00+00:00, 2022-12-06T21:30:00+00:00, 2022-12-08T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-04-05T21:30:00+00:00, 2023-05-01T21:30:00+00:00, 2023-05-12T21:30:00+00:00, 2023-05-22T21:30:00+00:00, 2023-05-25T21:30:00+00:00, 2023-06-06T21:30:00+00:00, 2023-06-16T21:30:00+00:00, 2023-06-26T21:30:00+00:00, 2023-07-24T21:30:00+00:00, 2023-07-31T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-21T21:30:00+00:00, 2023-09-28T21:30:00+00:00, 2023-10-02T21:30:00+00:00]","[2022-08-03T21:30:00+00:00, 2022-09-15T21:30:00+00:00, 2022-10-05T21:30:00+00:00, 2022-10-25T21:30:00+00:00, 2022-11-08T21:30:00+00:00, 2022-11-21T21:30:00+00:00, 2022-11-28T21:30:00+00:00, 2022-12-05T21:30:00+00:00, 2022-12-07T21:30:00+00:00, 2022-12-19T21:30:00+00:00, 2023-04-04T21:30:00+00:00, 2023-04-11T21:30:00+00:00, 2023-05-02T21:30:00+00:00, 2023-05-19T21:30:00+00:00, 2023-05-23T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-06-07T21:30:00+00:00, 2023-06-22T21:30:00+00:00, 2023-06-27T21:30:00+00:00, 2023-07-27T21:30:00+00:00, 2023-08-01T21:30:00+00:00, 2023-09-13T21:30:00+00:00, 2023-09-26T21:30:00+00:00, 2023-09-29T21:30:00+00:00, 2023-10-03T21:30:00+00:00]","[3.0, 1.0, 9.0, 12.0, 2.0, 5.0, 1.0, 4.0, 1.0, 7.0, 3.0, 3.0, 1.0, 5.0, 1.0, 6.0, 1.0, 3.0, 1.0, 3.0, 1.0, 5.0, 3.0, 1.0, 1.0]","[0.07000000000000028, 0.20000000000000018, 0.20000000000000018, 0.1200000000000001, 0.1200000000000001, -0.019999999999999574, 0.07000000000000028, 0.08999999999999986, 0.04999999999999982, 0.0, 0.16000000000000014, 0.09999999999999964, 0.3000000000000007, 0.08000000000000007, 0.21999999999999886, 0.07000000000000028, 0.16999999999999993, 0.0600000000000005, -0.030000000000001137, 0.14000000000000057, 0.10999999999999943, 0.23000000000000043, 0.23999999999999844, 0.05000000000000071, 0.14000000000000057]","[0.9817671809256702, 2.5348542458808643, 2.5641025641025665, 1.578947368421054, 1.5483870967741948, -0.2551020408163211, 0.8917197452229335, 1.1597938144329878, 0.6443298969072142, 0.0, 1.6985138004246298, 1.0604453870625625, 3.0456852791878246, 0.8146639511201635, 2.26104830421376, 0.7164790174002077, 1.7671517671517665, 0.6079027355623151, -0.3058103975535284, 1.397205588822361, 1.084812623274156, 2.139534883720934, 2.2222222222222077, 0.4566210045662165, 1.2999071494893275]",2023-10-09 05:29:16,0.88,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-10-03 21:30:00+00:00,5,1.1597938144329878,0.9817671809256702
MAR,ALGO_RSI_EMA_ADX_CGPT,16,14,2,2.2969,4.0625,1.2760,"[2022-12-08T21:30:00+00:00, 2022-12-15T21:30:00+00:00, 2023-02-28T21:30:00+00:00, 2023-03-10T21:30:00+00:00, 2023-03-23T21:30:00+00:00, 2023-04-05T21:30:00+00:00, 2023-04-27T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-05-31T21:30:00+00:00, 2023-06-21T21:30:00+00:00, 2023-06-23T21:30:00+00:00, 2023-08-25T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-14T21:30:00+00:00, 2023-09-19T21:30:00+00:00, 2023-10-02T21:30:00+00:00]","[2022-12-09T21:30:00+00:00, 2023-01-09T21:30:00+00:00, 2023-03-03T21:30:00+00:00, 2023-03-22T21:30:00+00:00, 2023-04-03T21:30:00+00:00, 2023-04-14T21:30:00+00:00, 2023-05-01T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-06-22T21:30:00+00:00, 2023-06-28T21:30:00+00:00, 2023-08-29T21:30:00+00:00, 2023-09-07T21:30:00+00:00, 2023-09-11T21:30:00+00:00, 2023-09-15T21:30:00+00:00, 2023-09-29T21:30:00+00:00]","[1.0, 15.0, 3.0, 8.0, 7.0, 6.0, 2.0, 3.0, 3.0, 1.0, 3.0, 2.0, 1.0, 1.0, 1.0, 8.0]","[1.7199999999999989, -4.490000000000009, 2.289999999999992, 0.36000000000001364, 1.6200000000000045, 1.8799999999999955, 2.960000000000008, 3.680000000000007, 7.259999999999991, 2.769999999999982, 4.159999999999997, 2.039999999999992, 1.9199999999999875, 6.5, 3.2399999999999807, -1.1599999999999966]","[1.0840791629900408, -2.8736000000000055, 1.3505543760320784, 0.21564634000240424, 0.988950613515661, 1.1490037892678129, 1.7831325301204868, 2.180740740740745, 4.283944060895728, 1.596633811747064, 2.400046154733743, 1.0218904974202236, 0.9596161535385783, 3.243836710250524, 1.610498061437509, -0.5785247618572623]",2023-10-09 05:49:17,0.875,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-29 21:30:00+00:00,9,1.2497790826499457,1.0840791629900408
GSIE,ALGO_RSI_EMA_ADX_CGPT,11,10,1,0.3800,4.8182,1.2432,"[2023-01-03T21:30:00+00:00, 2023-03-21T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-06-06T21:30:00+00:00, 2023-06-08T21:30:00+00:00, 2023-06-26T21:30:00+00:00, 2023-07-06T21:30:00+00:00, 2023-08-03T21:30:00+00:00, 2023-08-14T21:30:00+00:00, 2023-09-06T21:30:00+00:00, 2023-09-22T21:30:00+00:00]","[2023-01-04T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-06-05T21:30:00+00:00, 2023-06-07T21:30:00+00:00, 2023-06-09T21:30:00+00:00, 2023-07-03T21:30:00+00:00, 2023-07-13T21:30:00+00:00, 2023-08-11T21:30:00+00:00, 2023-08-30T21:30:00+00:00, 2023-09-15T21:30:00+00:00]","[1.0, 7.0, 1.0, 7.0, 1.0, 1.0, 5.0, 5.0, 6.0, 12.0, 7.0]","[0.25, 0.5300000000000011, -0.05000000000000071, 0.25, 0.10000000000000142, 0.16999999999999815, 0.6600000000000001, 1.3800000000000026, 0.3200000000000003, 0.16000000000000014, 0.4099999999999966]","[0.8596973865199451, 1.7619680851063868, -0.15893197711379756, 0.8082767539605561, 0.32164683177871156, 0.5453962143086242, 2.153344208809136, 4.515706806282731, 1.0289389067524124, 0.5131494547787048, 1.3260025873221104]",2023-10-09 05:30:51,0.9090909090909091,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-15 21:30:00+00:00,23,0.8596973865199451,0.8596973865199451
IUS,ALGO_RSI_EMA_ADX_CGPT,12,11,1,0.4670,4.2500,1.2412,"[2022-12-12T21:30:00+00:00, 2022-12-16T21:30:00+00:00, 2023-01-20T21:30:00+00:00, 2023-02-22T21:30:00+00:00, 2023-03-08T21:30:00+00:00, 2023-04-26T21:30:00+00:00, 2023-05-04T21:30:00+00:00, 2023-05-15T21:30:00+00:00, 2023-05-17T21:30:00+00:00, 2023-05-24T21:30:00+00:00, 2023-06-01T21:30:00+00:00, 2023-09-08T21:30:00+00:00, 2023-09-19T21:30:00+00:00]","[2022-12-13T21:30:00+00:00, 2023-01-09T21:30:00+00:00, 2023-01-23T21:30:00+00:00, 2023-03-06T21:30:00+00:00, 2023-03-30T21:30:00+00:00, 2023-04-28T21:30:00+00:00, 2023-05-08T21:30:00+00:00, 2023-05-16T21:30:00+00:00, 2023-05-18T21:30:00+00:00, 2023-05-30T21:30:00+00:00, 2023-06-02T21:30:00+00:00, 2023-09-11T21:30:00+00:00]","[1.0, 14.0, 1.0, 8.0, 16.0, 2.0, 2.0, 1.0, 1.0, 3.0, 1.0, 1.0]","[1.4699999999999989, 0.6899999999999977, 0.6699999999999946, 0.36999999999999744, 0.1599999999999966, 0.4642999999999944, 0.6000000000000014, -0.12999999999999545, 0.2700000000000031, 0.29999999999999716, 0.6000000000000014, 0.14000000000000057]","[3.9431330472102974, 1.8739815317762025, 1.8064168239417484, 0.9796134498278989, 0.4255319148936079, 1.2189551063271051, 1.5818613234906445, -0.33854166666665486, 0.7056978567694803, 0.7843137254901886, 1.572327044025161, 0.3408814219625044]",2023-10-09 05:40:33,0.9166666666666666,RSI_EMA_ADX_CGPT_1D_STOCK_RESULTS,2023-09-11 21:30:00+00:00,27,1.099284278077502,3.9431330472102974
